,County,Precinct,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREGSTE,G16PREISMI,G16PREIKEN,G16PREIFUE,G16PREOWRI,COUNTYFP
1169,Madison,3-3 J-CIL,795,374.0,27.0,2.0,1.0,1.0,0.0,41.0,113
1170,Madison,4-1 Masonic Lodge,1266,963.0,58.0,12.0,7.0,4.0,2.0,43.0,113
1171,Madison,4-2 Andrew Jackson,280,489.0,8.0,7.0,3.0,0.0,3.0,4.0,113
1172,Madison,4-3 Festivities,1022,460.0,28.0,3.0,6.0,2.0,2.0,22.0,113
1173,Madison,5-1 Whitehall,13,738.0,2.0,2.0,0.0,3.0,2.0,1.0,113
1174,Madison,5-2 Macedonia,40,863.0,3.0,3.0,1.0,1.0,6.0,1.0,113
1175,Madison,5-3 North Parkway,641,1054.0,32.0,9.0,1.0,1.0,1.0,9.0,113
1176,Madison,6-1 South Side,896,323.0,19.0,2.0,5.0,2.0,3.0,8.0,113
1177,Madison,6-2 South,362,91.0,7.0,1.0,2.0,1.0,1.0,0.0,113
1178,Madison,6-3 Malesus,656,139.0,12.0,0.0,2.0,0.0,0.0,1.0,113
1179,Madison,6-4 Medon,231,93.0,6.0,0.0,2.0,0.0,0.0,1.0,113
1180,Madison,7-1 UT Experiment,78,436.0,4.0,3.0,0.0,1.0,1.0,2.0,113
1181,Madison,7-2 TN Tech Ctr,637,433.0,17.0,2.0,3.0,1.0,4.0,3.0,113
1182,Madison,7-3 Denmark,173,532.0,5.0,1.0,0.0,1.0,1.0,1.0,113
1183,Madison,7-4 Mercer,226,97.0,7.0,2.0,1.0,0.0,1.0,0.0,113
1184,Madison,8-1 Beech Bluff,414,98.0,6.0,4.0,1.0,1.0,2.0,0.0,113
1185,Madison,8-2 Browns,621,219.0,19.0,3.0,0.0,3.0,1.0,3.0,113
1186,Madison,8-3 Mifflin,596,98.0,10.0,3.0,0.0,0.0,0.0,5.0,113
1187,Madison,8-4 East Union,412,176.0,9.0,2.0,1.0,3.0,1.0,2.0,113
1188,Madison,8-5 Lesters,663,172.0,8.0,0.0,3.0,0.0,2.0,0.0,113
1189,Madison,9-1 VFW,1913,762.0,46.0,9.0,5.0,2.0,3.0,22.0,113
1190,Madison,9-2 Pope,1980,613.0,52.0,3.0,4.0,2.0,9.0,23.0,113
1191,Madison,9-3 Three Way,1019,293.0,25.0,3.0,0.0,0.0,3.0,11.0,113
1192,Madison,10-1 Spring Creek,354,62.0,1.0,1.0,1.0,1.0,0.0,2.0,113
1193,Madison,10-2 North East,1653,663.0,38.0,3.0,7.0,0.0,5.0,5.0,113
1194,Madison,10-3 North Side,1421,925.0,56.0,6.0,4.0,1.0,10.0,18.0,113
1195,Marion,South Pittsburg,766,592.0,26.0,4.0,4.0,2.0,2.0,3.0,115
1196,Marion,New Hope,370,100.0,10.0,6.0,1.0,1.0,2.0,1.0,115
1197,Marion,Orme,34,14.0,3.0,0.0,0.0,1.0,1.0,0.0,115
1198,Marion,Lodge,125,48.0,6.0,1.0,0.0,0.0,0.0,0.0,115
1199,Marion,Monteagle,407,198.0,17.0,3.0,0.0,1.0,0.0,1.0,115
1200,Marion,Kimball,529,226.0,9.0,1.0,2.0,1.0,1.0,0.0,115
1201,Marion,Shellmound,287,88.0,4.0,1.0,1.0,0.0,1.0,0.0,115
1202,Marion,Haletown-Ladd,265,107.0,9.0,3.0,2.0,0.0,1.0,0.0,115
1203,Marion,Jasper,1574,651.0,55.0,13.0,4.0,3.0,5.0,4.0,115
1204,Marion,Foster Falls,339,69.0,6.0,0.0,1.0,0.0,0.0,0.0,115
1205,Marion,Whitwell Mountain,260,68.0,5.0,3.0,0.0,3.0,1.0,0.0,115
1206,Marion,Sequatchie,641,173.0,12.0,2.0,1.0,0.0,1.0,0.0,115
1207,Marion,Walden's Ridge,173,50.0,6.0,1.0,1.0,0.0,0.0,0.0,115
1208,Marion,Elder Mountain,138,38.0,5.0,1.0,0.0,0.0,0.0,0.0,115
1209,Marion,River Canyon,198,40.0,6.0,2.0,0.0,0.0,1.0,1.0,115
1210,Marion,Whitwell,767,182.0,14.0,4.0,2.0,0.0,0.0,0.0,115
1211,Marion,Powells Crossroad,823,188.0,28.0,5.0,3.0,1.0,2.0,0.0,115
1212,Marshall,1 Chapel Hill,1169,295.0,34.0,7.0,3.0,2.0,1.0,3.0,117
1213,Marshall,2 Henry Horton Park,1078,289.0,46.0,6.0,7.0,0.0,1.0,7.0,117
1214,Marshall,3 Belfast,930,238.0,26.0,5.0,1.0,3.0,2.0,1.0,117
1215,Marshall,4 Cornersville,1064,227.0,21.0,4.0,1.0,2.0,2.0,1.0,117
1216,Marshall,5 Recreation Center,984,431.0,30.0,8.0,3.0,4.0,4.0,2.0,117
1217,Marshall,6 Parkview,760,319.0,29.0,7.0,3.0,1.0,3.0,1.0,117
1218,Marshall,7 Hardison,455,334.0,17.0,6.0,4.0,2.0,3.0,2.0,117
1219,Marshall,8 Lewisburg Gas,812,323.0,23.0,13.0,7.0,0.0,3.0,1.0,117
1220,Marshall,9 McKnight Center,932,396.0,30.0,4.0,5.0,2.0,4.0,2.0,117
1221,Marshall,Early Voting - Write-Ins,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,117
1222,Maury,Riverside 1-1,805,385.0,25.0,13.0,5.0,4.0,3.0,10.0,119
1223,Maury,West End 1-2,842,429.0,65.0,12.0,3.0,4.0,3.0,12.0,119
1224,Maury,First Family 2-1,1361,605.0,78.0,8.0,5.0,4.0,5.0,16.0,119
1225,Maury,Highland 2-2,305,221.0,14.0,4.0,0.0,0.0,2.0,10.0,119
1226,Maury,College Hill 3-1,391,1288.0,18.0,12.0,1.0,1.0,2.0,1.0,119
1227,Maury,St. Catherine 4-1,2016,1075.0,93.0,8.0,6.0,4.0,2.0,13.0,119
1228,Maury,CP Church 5-1,1668,639.0,71.0,16.0,8.0,1.0,3.0,26.0,119
1229,Maury,Neapolis 5-2,1033,332.0,47.0,2.0,7.0,1.0,2.0,18.0,119
1230,Maury,Santa Fe 6-1,704,140.0,13.0,4.0,3.0,1.0,2.0,6.0,119
1231,Maury,Spring Hill MS 6-2,1087,372.0,28.0,9.0,0.0,1.0,1.0,8.0,119
1232,Maury,Theta 6-3,994,303.0,47.0,4.0,8.0,0.0,0.0,7.0,119
1233,Maury,Armory 7-1,1329,492.0,31.0,3.0,5.0,4.0,1.0,9.0,119
1234,Maury,Hampshire 7-2,838,168.0,17.0,3.0,0.0,0.0,0.0,4.0,119
1235,Maury,Bear Creek 8-1,1771,544.0,46.0,10.0,5.0,2.0,5.0,5.0,119
1236,Maury,Culleoka 8-2,871,193.0,16.0,5.0,2.0,0.0,0.0,4.0,119
1237,Maury,Bigbyville 9-1,1115,257.0,25.0,4.0,7.0,0.0,1.0,10.0,119
1238,Maury,Pleasant Heights 9-2,1805,492.0,60.0,8.0,2.0,2.0,4.0,17.0,119
1239,Maury,Mt. Pleasant 10-1,1493,751.0,42.0,4.0,8.0,2.0,3.0,8.0,119
1240,Maury,Rally Hill 11-1,722,196.0,28.0,4.0,2.0,2.0,1.0,5.0,119
1241,Maury,Spring Hill 11-2,2649,1156.0,158.0,33.0,13.0,2.0,10.0,80.0,119
1242,McMinn,City Park,1718,459.0,48.0,10.0,6.0,3.0,5.0,4.0,107
1243,McMinn,Etowah,1447,384.0,29.0,10.0,2.0,5.0,5.0,7.0,107
1244,McMinn,Central,385,55.0,11.0,2.0,0.0,1.0,0.0,3.0,107
1245,McMinn,Englewood,1197,291.0,27.0,6.0,3.0,0.0,6.0,1.0,107
1246,McMinn,Rogers Creek,925,171.0,14.0,1.0,2.0,0.0,6.0,0.0,107
1247,McMinn,Riceville,1339,267.0,26.0,6.0,5.0,0.0,2.0,3.0,107
1248,McMinn,Calhoun,375,117.0,12.0,0.0,2.0,1.0,1.0,0.0,107
1249,McMinn,Niota,1907,340.0,34.0,3.0,4.0,3.0,4.0,6.0,107
1250,McMinn,Ingleside,328,157.0,16.0,4.0,0.0,1.0,2.0,1.0,107
1251,McMinn,TCAT,447,228.0,12.0,3.0,1.0,2.0,0.0,0.0,107
1252,McMinn,Courthouse,1261,305.0,33.0,5.0,4.0,2.0,3.0,3.0,107
1253,McMinn,North City,920,335.0,30.0,9.0,3.0,1.0,5.0,4.0,107
1254,McMinn,Jones Chapel,725,92.0,8.0,1.0,1.0,0.0,2.0,1.0,107
1255,McMinn,E K Baker,853,125.0,12.0,4.0,0.0,1.0,4.0,3.0,107
1256,McMinn,Mountain View,864,184.0,28.0,5.0,3.0,0.0,5.0,3.0,107
1257,McNairy,Bethel Springs 1-1,468,137.0,5.0,3.0,3.0,2.0,0.0,0.0,109
1258,McNairy,Finger 1-2,328,42.0,8.0,4.0,1.0,0.0,0.0,0.0,109
1259,McNairy,McNairy 1-3,287,50.0,8.0,3.0,1.0,0.0,1.0,0.0,109
1260,McNairy,Adamsville 2-1,920,174.0,20.0,17.0,7.0,2.0,1.0,0.0,109
1261,McNairy,Lawton 2-2,257,66.0,7.0,2.0,0.0,0.0,0.0,0.0,109
1262,McNairy,Leapwood 3-1,300,32.0,5.0,1.0,1.0,0.0,1.0,0.0,109
1263,McNairy,Northeast 3-2,527,227.0,10.0,13.0,6.0,1.0,0.0,0.0,109
1264,McNairy,Purdy 3-3,204,43.0,4.0,3.0,2.0,0.0,0.0,0.0,109
1265,McNairy,North Selmer 4-1,526,150.0,11.0,10.0,5.0,2.0,1.0,0.0,109
1266,McNairy,Rose Creek 4-2,491,79.0,8.0,7.0,1.0,3.0,1.0,0.0,109
1267,McNairy,Cypress 5-1,152,23.0,1.0,3.0,2.0,0.0,0.0,0.0,109
1268,McNairy,East View 5-2,311,53.0,7.0,4.0,4.0,0.0,0.0,0.0,109
1269,McNairy,Guys 5-3,99,95.0,3.0,3.0,1.0,1.0,1.0,0.0,109
1270,McNairy,Ramer 5-4,508,125.0,6.0,9.0,7.0,2.0,1.0,0.0,109
1271,McNairy,Courthouse SE 6-1,1130,329.0,27.0,14.0,13.0,4.0,0.0,0.0,109
1272,McNairy,Michie 7-1,973,160.0,12.0,11.0,3.0,1.0,0.0,0.0,109
1273,McNairy,Stantonville 7-2,360,63.0,8.0,3.0,5.0,2.0,0.0,0.0,109
1274,Meigs,1 Eastview,619,104.0,16.0,1.0,2.0,0.0,1.0,0.0,121
1275,Meigs,2 Meigs South,710,162.0,18.0,9.0,3.0,1.0,1.0,2.0,121
1276,Meigs,3-1 City Hall,384,126.0,11.0,1.0,0.0,0.0,0.0,0.0,121
1277,Meigs,3-2 Courthouse,438,140.0,9.0,0.0,3.0,1.0,0.0,2.0,121
1278,Meigs,4 Meigs North,537,167.0,10.0,2.0,3.0,1.0,0.0,0.0,121
1279,Meigs,5 Ten Mile,654,157.0,13.0,6.0,5.0,1.0,0.0,0.0,121
1280,Monroe,01,1783,458.0,48.0,10.0,5.0,0.0,6.0,5.0,123
1281,Monroe,02,889,363.0,22.0,0.0,3.0,0.0,7.0,1.0,123
1282,Monroe,03,623,155.0,23.0,3.0,5.0,2.0,4.0,1.0,123
1283,Monroe,04,1352,312.0,45.0,8.0,7.0,3.0,1.0,5.0,123
1284,Monroe,05,1347,426.0,47.0,4.0,6.0,1.0,5.0,2.0,123
1285,Monroe,06,1046,241.0,23.0,7.0,3.0,2.0,1.0,0.0,123
1286,Monroe,07,1450,367.0,49.0,5.0,6.0,2.0,3.0,7.0,123
1287,Monroe,08,495,98.0,22.0,2.0,1.0,0.0,0.0,0.0,123
1288,Monroe,09,849,186.0,7.0,4.0,6.0,1.0,0.0,1.0,123
1289,Monroe,10,483,88.0,10.0,4.0,1.0,0.0,1.0,2.0,123
1290,Monroe,11,1618,284.0,24.0,7.0,3.0,3.0,1.0,3.0,123
1291,Monroe,12,649,78.0,15.0,1.0,1.0,5.0,2.0,0.0,123
1292,Monroe,14,790,130.0,10.0,3.0,6.0,0.0,0.0,0.0,123
1293,Montgomery,1A St B ES,1302,1047.0,130.0,26.0,5.0,1.0,4.0,12.0,125
1294,Montgomery,1B Emmanuel,119,79.0,12.0,0.0,0.0,2.0,0.0,0.0,125
1295,Montgomery,2A St B MC,1693,933.0,109.0,21.0,12.0,3.0,5.0,4.0,125
1296,Montgomery,2B St B CC,655,337.0,44.0,5.0,7.0,2.0,1.0,3.0,125
1297,Montgomery,3 East Montgomery,3155,947.0,166.0,19.0,9.0,4.0,6.0,10.0,125
1298,Montgomery,4A MCMS,1579,534.0,58.0,12.0,9.0,1.0,4.0,2.0,125
1299,Montgomery,4B WR Event Center,609,396.0,42.0,8.0,4.0,2.0,0.0,4.0,125
1300,Montgomery,5A Smith,482,477.0,32.0,19.0,7.0,1.0,5.0,1.0,125
1301,Montgomery,5B Madison,222,439.0,24.0,21.0,3.0,5.0,1.0,2.0,125
1302,Montgomery,6A Cumberland,1473,555.0,65.0,11.0,2.0,5.0,2.0,7.0,125
1303,Montgomery,6B Bethel,459,110.0,11.0,3.0,1.0,1.0,0.0,1.0,125
1304,Montgomery,7 Woodlawn,2273,573.0,121.0,18.0,2.0,7.0,5.0,10.0,125
1305,Montgomery,8A Bethel,221,278.0,22.0,5.0,4.0,2.0,3.0,3.0,125
1306,Montgomery,8B Barkers Mill,402,618.0,49.0,13.0,6.0,2.0,1.0,1.0,125
1307,Montgomery,9 Outlaw,769,931.0,80.0,15.0,7.0,3.0,7.0,12.0,125
1308,Montgomery,10 Minglewood,905,851.0,80.0,32.0,7.0,6.0,3.0,9.0,125
1309,Montgomery,11 Northwest,826,903.0,82.0,18.0,7.0,6.0,8.0,7.0,125
1310,Montgomery,12 Ringgold,1020,1165.0,119.0,30.0,9.0,5.0,5.0,6.0,125
1311,Montgomery,13 Byrns Darden,598,1054.0,61.0,27.0,7.0,0.0,7.0,1.0,125
1312,Montgomery,14 Glenellen,1343,1189.0,132.0,35.0,8.0,8.0,8.0,11.0,125
1313,Montgomery,15 Sango,2666,1094.0,149.0,28.0,16.0,2.0,7.0,11.0,125
1314,Montgomery,16 New Providence,979,898.0,64.0,36.0,6.0,3.0,13.0,2.0,125
1315,Montgomery,17 Grace,1070,1048.0,132.0,23.0,7.0,3.0,7.0,10.0,125
1316,Montgomery,18 Hazelwood,1167,1225.0,141.0,28.0,6.0,2.0,8.0,9.0,125
1317,Montgomery,19 Oakland,2483,1477.0,181.0,39.0,10.0,4.0,7.0,23.0,125
1318,Montgomery,20A Clarksville,1485,762.0,70.0,5.0,5.0,5.0,2.0,5.0,125
1319,Montgomery,20B Barksdale,680,486.0,56.0,11.0,2.0,0.0,3.0,2.0,125
1320,Montgomery,21A Cumberland,420,582.0,33.0,16.0,3.0,4.0,6.0,2.0,125
1321,Montgomery,21B Hilldale,1286,711.0,72.0,16.0,1.0,2.0,5.0,4.0,125
1322,Montgomery,Early Voting - Write-Ins,0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,125
1323,Moore,1 Courthouse,359,102.0,10.0,3.0,3.0,1.0,2.0,0.0,127
1324,Moore,2 High School,528,88.0,16.0,7.0,0.0,0.0,0.0,0.0,127
1325,Moore,3 Moore County Bldg,507,101.0,16.0,2.0,0.0,0.0,1.0,0.0,127
1326,Moore,4 Lynchburg,473,97.0,17.0,3.0,3.0,1.0,3.0,0.0,127
1327,Moore,5 Motlow College,458,108.0,12.0,2.0,2.0,0.0,1.0,0.0,127
1328,Morgan,1-1 Coalfield,982,180.0,29.0,5.0,12.0,3.0,2.0,5.0,129
1329,Morgan,2-1 Oakdale High,641,61.0,5.0,0.0,6.0,1.0,0.0,1.0,129
1330,Morgan,2-2 Mossy Grove,203,48.0,2.0,1.0,0.0,1.0,1.0,0.0,129
1331,Morgan,2-3 Oakdale,309,58.0,11.0,2.0,2.0,1.0,1.0,3.0,129
1332,Morgan,3-1 Wartburg,966,215.0,31.0,2.0,2.0,1.0,2.0,9.0,129
1333,Morgan,4-1 Lancing,685,113.0,10.0,2.0,1.0,0.0,4.0,5.0,129
1334,Morgan,4-2 Deer Lodge,186,40.0,6.0,1.0,0.0,0.0,0.0,0.0,129
1335,Morgan,4-3 Chestnut Ridge,162,33.0,1.0,1.0,0.0,0.0,0.0,0.0,129
1336,Morgan,5-1 Sunbright,660,101.0,6.0,3.0,2.0,0.0,0.0,1.0,129
1337,Morgan,5-2 Burrville,288,90.0,3.0,0.0,1.0,1.0,2.0,2.0,129
1338,Morgan,6-1 Kellys,231,49.0,6.0,0.0,2.0,1.0,1.0,2.0,129
1339,Morgan,6-2 Petros,128,66.0,5.0,0.0,0.0,0.0,0.0,0.0,129
1340,Obion,1-1 South Fulton,1394,401.0,27.0,7.0,0.0,1.0,0.0,5.0,131
1341,Obion,2-1 Eddie Cox Sr Ctr,634,194.0,16.0,1.0,2.0,4.0,0.0,1.0,131
1342,Obion,2-4 Woodland,837,118.0,14.0,1.0,0.0,2.0,1.0,3.0,131
1343,Obion,3-2 Kenton,494,94.0,6.0,0.0,0.0,0.0,0.0,0.0,131
1344,Obion,3-4 Rives,949,165.0,17.0,3.0,1.0,1.0,0.0,5.0,131
1345,Obion,4-1 Fair Grounds,766,574.0,28.0,3.0,1.0,1.0,1.0,1.0,131
1346,Obion,5-2 Cloverdale,296,34.0,3.0,2.0,0.0,0.0,2.0,0.0,131
1347,Obion,5-4 Hornbeak,782,94.0,10.0,2.0,2.0,2.0,1.0,1.0,131
1348,Obion,5-5 Samburg,357,66.0,3.0,3.0,1.0,1.0,0.0,0.0,131
1349,Obion,6-1 Troy Sr Ctr,1186,155.0,25.0,5.0,2.0,4.0,1.0,2.0,131
1350,Obion,6-2 Obion Sr Ctr,429,104.0,4.0,3.0,2.0,0.0,0.0,1.0,131
1351,Obion,7-2 Obion Co Library,1402,427.0,40.0,6.0,7.0,4.0,0.0,5.0,131
1352,Overton,1 Livingston,988,499.0,27.0,12.0,1.0,2.0,3.0,2.0,133
1353,Overton,2-1 Allons,772,281.0,12.0,1.0,2.0,2.0,4.0,0.0,133
1354,Overton,2-3 Monroe,390,88.0,1.0,2.0,0.0,0.0,1.0,0.0,133
1355,Overton,3-2 Poteet,318,118.0,3.0,1.0,1.0,1.0,1.0,0.0,133
1356,Overton,3-3 Wilson,573,94.0,6.0,1.0,1.0,0.0,1.0,6.0,133
1357,Overton,3-4 Rushing Springs,265,59.0,6.0,1.0,6.0,0.0,0.0,0.0,133
1358,Overton,4-2 Rickman,1435,393.0,35.0,9.0,12.0,2.0,2.0,7.0,133
1359,Overton,5-1 Hilham,649,210.0,9.0,2.0,4.0,2.0,0.0,0.0,133
1360,Overton,5-2 Fairgrounds,669,203.0,12.0,2.0,2.0,2.0,3.0,0.0,133
1361,Overton,Early Voting - Write-Ins,0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,133
1362,Perry,1-1 Cedar Creek,240,46.0,7.0,1.0,0.0,1.0,0.0,0.0,135
1363,Perry,1-2 Marsh Creek,146,37.0,5.0,0.0,0.0,0.0,0.0,0.0,135
1364,Perry,2-1 Pineview,229,76.0,4.0,4.0,0.0,0.0,0.0,0.0,135
1365,Perry,2-2 Pope,164,46.0,4.0,4.0,0.0,0.0,0.0,0.0,135
1366,Perry,3-1 Coon Creek,254,61.0,8.0,2.0,0.0,0.0,0.0,0.0,135
1367,Perry,3-2 Flatwoods,168,31.0,4.0,0.0,1.0,0.0,0.0,0.0,135
1368,Perry,4-1 Brush Creek,110,28.0,4.0,2.0,0.0,1.0,0.0,0.0,135
1369,Perry,4-3 Lobelville,257,59.0,10.0,1.0,0.0,0.0,1.0,0.0,135
1370,Perry,5-1 Linden,305,105.0,9.0,6.0,0.0,0.0,2.0,0.0,135
1371,Perry,6-1 Lobelville,294,108.0,4.0,3.0,1.0,2.0,0.0,0.0,135
1372,Pickett,Community Center 1-1,369,94.0,5.0,0.0,1.0,0.0,0.0,1.0,137
1373,Pickett,Moodyville 1-2,162,35.0,2.0,1.0,0.0,0.0,0.0,0.0,137
1374,Pickett,High School 2-1,437,168.0,10.0,1.0,3.0,0.0,1.0,0.0,137
1375,Pickett,Chanute 3-1,341,53.0,6.0,1.0,0.0,0.0,0.0,0.0,137
1376,Pickett,Travisville 3-2,135,33.0,3.0,1.0,1.0,0.0,0.0,0.0,137
1377,Pickett,Boom 4-1,156,32.0,3.0,0.0,0.0,1.0,0.0,0.0,137
1378,Pickett,Oak Hill 4-2,271,82.0,6.0,3.0,3.0,0.0,0.0,3.0,137
1379,Pickett,Barnes Ridge 4-3,85,21.0,0.0,0.0,0.0,0.0,0.0,0.0,137
1380,Pickett,Bolestown 4-4,65,18.0,1.0,0.0,0.0,1.0,0.0,0.0,137
1381,Polk,1 Delano,557,158.0,18.0,3.0,2.0,1.0,0.0,0.0,139
1382,Polk,1A Polk Co High,550,152.0,15.0,4.0,2.0,0.0,0.0,0.0,139
1383,Polk,1B Chilhowee,872,263.0,13.0,3.0,5.0,2.0,2.0,0.0,139
1384,Polk,2 Greasy Creek,156,36.0,1.0,1.0,0.0,0.0,0.0,0.0,139
1385,Polk,2A Springtown,117,37.0,0.0,1.0,2.0,0.0,0.0,0.0,139
1386,Polk,2C South Polk,765,158.0,15.0,1.0,5.0,0.0,0.0,0.0,139
1387,Polk,2D Shiloh Baptist,752,175.0,22.0,10.0,5.0,0.0,0.0,0.0,139
1388,Polk,3 Ducktown,384,88.0,10.0,2.0,0.0,1.0,0.0,0.0,139
1389,Polk,3A Copper Basin,471,77.0,10.0,0.0,1.0,0.0,1.0,0.0,139
1390,Polk,3B Turtletown,473,108.0,10.0,1.0,1.0,0.0,1.0,0.0,139
1391,Putnam,1A Capshaw,1511,794.0,78.0,26.0,2.0,1.0,3.0,10.0,141
1392,Putnam,2A Northeast,1415,814.0,77.0,22.0,6.0,1.0,2.0,5.0,141
1393,Putnam,3A University,365,294.0,38.0,25.0,4.0,1.0,2.0,3.0,141
1394,Putnam,4A Burks,904,217.0,21.0,3.0,5.0,0.0,3.0,2.0,141
1395,Putnam,4B Monterey City,469,185.0,10.0,7.0,2.0,1.0,3.0,0.0,141
1396,Putnam,4C Poplar Grove,116,48.0,4.0,0.0,0.0,0.0,0.0,0.0,141
1397,Putnam,5A Cookeville CC,642,186.0,24.0,8.0,2.0,1.0,1.0,2.0,141
1398,Putnam,5C Prescott South,1089,275.0,35.0,7.0,7.0,3.0,1.0,2.0,141
1399,Putnam,5F Dry Valley,333,143.0,14.0,2.0,2.0,1.0,1.0,2.0,141
1400,Putnam,6A Cane Creek,1239,608.0,68.0,25.0,6.0,3.0,8.0,6.0,141
1401,Putnam,7A Burgess Falls,1410,487.0,52.0,7.0,8.0,1.0,4.0,10.0,141
1402,Putnam,7D Twin Oak,668,124.0,21.0,1.0,4.0,1.0,0.0,5.0,141
1403,Putnam,8D Boma,421,101.0,10.0,7.0,2.0,0.0,1.0,0.0,141
1404,Putnam,8E Buffalo Valley,123,29.0,2.0,0.0,0.0,1.0,0.0,2.0,141
1405,Putnam,8F Cornerstone,886,200.0,18.0,10.0,0.0,0.0,3.0,4.0,141
1406,Putnam,8G Upperman,403,108.0,11.0,4.0,0.0,3.0,1.0,0.0,141
1407,Putnam,9B Double Springs,1662,474.0,69.0,15.0,8.0,1.0,1.0,6.0,141
1408,Putnam,10A Pavilion,865,250.0,27.0,10.0,5.0,1.0,1.0,11.0,141
1409,Putnam,10B Sycamore,523,306.0,42.0,14.0,6.0,0.0,1.0,5.0,141
1410,Putnam,11A Bangham,1101,282.0,34.0,4.0,4.0,1.0,0.0,11.0,141
1411,Putnam,11B Cookeville High,829,325.0,38.0,11.0,3.0,2.0,0.0,1.0,141
1412,Putnam,12A Algood Inside,1020,373.0,38.0,14.0,8.0,0.0,1.0,4.0,141
1413,Putnam,12B Algood Outside,759,173.0,17.0,2.0,3.0,1.0,1.0,8.0,141
1414,Putnam,12C Brotherton,249,55.0,9.0,1.0,0.0,0.0,1.0,0.0,141
1415,Putnam,Early Voting - Write-Ins,0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,141
1416,Rhea,1-1 Spring City North,869,213.0,29.0,6.0,13.0,2.0,6.0,3.0,143
1417,Rhea,1-2 Grandview,283,59.0,3.0,1.0,2.0,0.0,3.0,0.0,143
1418,Rhea,2-1 Spring City South,941,268.0,23.0,3.0,2.0,1.0,3.0,7.0,143
1419,Rhea,3-1 Wolf Creek,578,73.0,11.0,1.0,3.0,1.0,1.0,3.0,143
1420,Rhea,3-2 Evensville North,611,116.0,10.0,0.0,2.0,0.0,4.0,0.0,143
1421,Rhea,4-1 Evensville South,909,174.0,19.0,3.0,4.0,1.0,2.0,9.0,143
1422,Rhea,5-1 Dayton North,576,184.0,25.0,5.0,8.0,2.0,1.0,14.0,143
1423,Rhea,6-1 Dayton West,578,188.0,20.0,4.0,1.0,2.0,6.0,9.0,143
1424,Rhea,7-1 Frazier,1260,238.0,24.0,5.0,8.0,1.0,1.0,19.0,143
1425,Rhea,8-1 Garrison,1146,245.0,34.0,6.0,6.0,3.0,1.0,35.0,143
1426,Rhea,9-1 Graysville,354,94.0,12.0,1.0,3.0,0.0,2.0,0.0,143
1427,Rhea,9-2 Waldens Ridge,555,90.0,11.0,0.0,1.0,0.0,2.0,7.0,143
1428,Roane,Cave Creek,747,166.0,29.0,5.0,1.0,3.0,5.0,4.0,145
1429,Roane,Cherokee,276,74.0,19.0,1.0,6.0,1.0,4.0,0.0,145
1430,Roane,Emory Heights,416,89.0,11.0,2.0,1.0,0.0,3.0,0.0,145
1431,Roane,Emory,447,112.0,7.0,3.0,2.0,0.0,0.0,0.0,145
1432,Roane,Fairview,813,187.0,32.0,8.0,0.0,2.0,1.0,2.0,145
1433,Roane,Glen Alice,397,95.0,9.0,1.0,3.0,0.0,3.0,2.0,145
1434,Roane,Midtown,453,133.0,15.0,0.0,4.0,2.0,3.0,1.0,145
1435,Roane,Midway,301,55.0,6.0,2.0,0.0,0.0,1.0,0.0,145
1436,Roane,Oak Hills,859,779.0,81.0,16.0,7.0,3.0,5.0,11.0,145
1437,Roane,Oliver Springs,228,51.0,4.0,0.0,2.0,2.0,1.0,0.0,145
1438,Roane,Orchard View,906,191.0,40.0,7.0,5.0,2.0,1.0,2.0,145
1439,Roane,Paw Paw,494,94.0,13.0,2.0,2.0,1.0,0.0,2.0,145
1440,Roane,Paint Rock,384,68.0,16.0,9.0,4.0,0.0,2.0,6.0,145
1441,Roane,South Harriman,776,208.0,24.0,4.0,2.0,2.0,3.0,0.0,145
1442,Roane,Dyllis,703,160.0,17.0,0.0,2.0,5.0,3.0,5.0,145
1443,Roane,Eureka,818,265.0,17.0,4.0,4.0,4.0,2.0,2.0,145
1444,Roane,Harriman Ward 1,768,316.0,29.0,11.0,4.0,2.0,5.0,1.0,145
1445,Roane,Johnson Sch House,221,31.0,3.0,1.0,3.0,1.0,1.0,0.0,145
1446,Roane,Kingston Ward 1,1728,488.0,62.0,11.0,12.0,5.0,4.0,6.0,145
1447,Roane,Kingston Ward 2,1095,359.0,37.0,3.0,9.0,0.0,4.0,2.0,145
1448,Roane,Lawnville,1081,255.0,55.0,3.0,2.0,2.0,3.0,8.0,145
1449,Roane,Renfro,556,136.0,14.0,3.0,1.0,1.0,0.0,2.0,145
1450,Roane,Rockwood Ward 1,445,170.0,22.0,1.0,4.0,1.0,4.0,3.0,145
1451,Roane,Rockwood Ward 2,968,355.0,34.0,5.0,7.0,1.0,2.0,8.0,145
1452,Robertson,01-1 East Robertson,1732,469.0,64.0,12.0,6.0,1.0,3.0,2.0,147
1453,Robertson,02-1 Woodall,1861,476.0,93.0,16.0,4.0,5.0,2.0,1.0,147
1454,Robertson,03-1 Ebenezer,845,173.0,26.0,4.0,1.0,2.0,2.0,2.0,147
1455,Robertson,03-2 Heritage,1115,195.0,45.0,11.0,5.0,1.0,1.0,1.0,147
