,COUNTY,NAME
1034,73,4-1 Evensville South
1035,73,1-1 Spring City North
1036,73,3-2 Evensville North
1037,73,7-1 Frazier
1038,73,1-2 Grandview
1039,74,Rockwood Ward 1
1040,74,Cave Creek
1041,76,21-1 Hobgood Elementary School
1042,76,21-2 BlackFox Elementary School
1043,76,8-2 Eagleville Community Center
1044,76,2-1 Lascassas Elementary School
1045,76,12-3 LaVergne High School
1046,76,3-1 Leanna Church of Christ
1047,56,2-2 Aldersgate United Methodist Church
1048,56,4-2 Andrew Jackson School
1049,56,4-3 Festivities Events Place
1050,64,13 Byrns Darden
1051,64,5A Smith
1052,64,6A Cumberland
1053,64,4A MCMS
1054,64,21B Hilldale
1055,74,Lawnville
1056,74,Paw Paw
1057,74,Midway
1058,74,Cherokee
1059,74,Kingston Ward 1
1060,74,Dyllis
1061,74,Oak Hills
1062,74,Orchard View
1063,74,Emory Heights
1064,74,Emory
1065,74,Kingston Ward 2
1066,74,Midtown
1067,74,South Harriman
1068,74,Eureka
1069,74,Renfro
1070,74,Fairview
1071,74,Glen Alice
1072,74,Rockwood Ward 2
1073,74,Paint Rock
1074,76,7-2 Barfield Elementary School
1075,76,18-2 Riverdale High School
1076,56,4-1 Masonic Temple Lodge #45
1077,56,1-1 Carl Perkins Civic Center
1078,56,1-2 Mt. Moriah Baptist Church
1079,64,18 Hazelwood
1080,64,2A St B MC
1081,74,Harriman Ward 1
1082,74,Oliver Springs
1083,74,Johnson School House
1084,75,1-1 East Robertson Elementary School
1085,75,2-1 Robert F. Woodall Elementary School
1086,75,3-2 White House Heritage HS
1087,75,4-1 Watauga Elementary School
1088,75,6-2 Mt. Sharon C.P. Church
1089,75,6-1 Coopertown Middle School
1090,75,7-2 Stroudsville Church of Christ
1091,49,3 Lake County Middle School
1092,49,1 Tiptonville Senior Center
1093,49,2 Lake County Courthouse
1094,50,Central
1095,50,Edith
1096,50,Ripley 2
1097,50,Arp
1098,50,McBride
1099,50,Conner
1100,50,Lightfoot
1101,50,Nankipoo
1102,50,Halls
1103,50,Henning
1104,51,2-1 Loretto Civic Center
1105,51,4-1 Crossroads Fire Hall
1106,51,3-1 South East Lawrence
1107,51,1-2 West Loretto
1108,51,5-1 Leoma School Gym
1109,56,5-1 Whitehall Elementary School
1110,56,5-2 Macedonia Baptist Church
1111,56,5-3 North Parkway School
1112,56,7-1 UT Agricultural Experiment Station
1113,56,7-2 TN Technology Center
1114,56,7-3 Denmark West Community Center
1115,56,7-4 Mercer Fire Station
1116,56,6-3 Malesus Community Center
1117,56,6-4 Medon City Hall
1118,56,6-2 South Elementary School
1119,56,8-5 Lesters Fire Station
1120,56,8-4 East Union Ruritan Center
1121,56,8-3 Mifflin Road Fire Station
1122,56,8-1 Beech Bluff Baptist Church
1123,56,8-2 Browns United Methodist Church
1124,64,14 Glenellen
1125,64,8A Bethel
1126,75,5-1 Greenbrier High School
1127,75,7-1 Jo Byrns Elementary School
1128,75,3-1 Ebenezer Baptist Church
1129,75,8-2 H.A.T.S
1130,75,8-1 Krisle School
1131,75,8-3 Owens Chapel Fellowship Hall
